Temperature,Fire,Watervapor
14.960629,1,1.536171256354167
31.57369381690141,0,1.536171256354167
31.57369381690141,1,0.992126
31.57369381690141,1,2.1968503
38.66142,1,1.1811024
31.57369381690141,0,1.536171256354167
39.212597,1,1.1338583
31.57369381690141,0,1.3228346
43.070866,1,2.433071
38.937008,1,0.96850395
13.582677,1,1.536171256354167
41.692913,1,1.8661417
31.57369381690141,1,0.8031496
44.44882,1,3.1889763
30.11811,1,1.5590551
10.551181,1,1.3700787
38.385826,1,3.1181102
31.57369381690141,0,0.8976378
42.795277,0,2.574803
39.212597,0,1.7480315
10.551181,1,1.9133859
43.897636,0,1.8897638
31.57369381690141,1,0.4488189
31.57369381690141,1,2.8582678
41.417324,1,1.4409449
15.23622,0,1.536171256354167
40.866142,0,2.031496
38.937008,1,1.5826771
40.59055,0,2.7165353
40.31496,0,1.3464566
15.511811,0,2.1496062
31.57369381690141,1,1.536171256354167
31.57369381690141,1,1.015748
31.57369381690141,1,1.1338583
43.070866,1,1.2047244
19.370079,1,2.4094489
32.874016,1,1.2992126
31.57369381690141,1,2.6456692
43.897636,1,1.0866141
37.834644,1,1.536171256354167
31.57369381690141,0,1.535433
22.677166,0,2.456693
31.57369381690141,0,0.7559055
31.57369381690141,1,0.7322835
43.622047,0,1.536171256354167
14.960629,1,2.1023622
34.527557,1,1.464567
31.57369381690141,1,1.2283465
31.57369381690141,1,1.1811024
44.44882,1,1.2755905
16.614174,0,1.6535434
32.047245,0,1.488189
31.57369381690141,0,1.536171256354167
31.57369381690141,1,1.2519685
31.57369381690141,1,1.536171256354167
14.960629,1,1.7480315
31.771654,0,1.4409449
31.57369381690141,1,1.536171256354167
31.57369381690141,1,1.488189
41.692913,1,1.536171256354167
5.03937,1,1.536171256354167
31.57369381690141,0,0.8976378
31.57369381690141,0,1.536171256354167
31.57369381690141,1,1.1102362
39.212597,1,1.536171256354167
14.960629,1,1.536171256354167
31.57369381690141,0,0.4488189
31.57369381690141,1,1.4173229
43.070866,1,1.3464566
18.267717,1,2.5984251
31.57369381690141,0,0.8503937
31.57369381690141,1,1.6299213
31.57369381690141,1,1.464567
14.960629,1,1.536171256354167
31.57369381690141,1,0.7322835
31.57369381690141,1,1.3700787
17.165354,1,1.536171256354167
31.57369381690141,0,1.1574804
31.57369381690141,1,2.055118
31.57369381690141,1,1.2047244
17.716536,0,2.4094489
34.527557,0,1.2047244
31.57369381690141,0,1.9370079
31.57369381690141,1,1.536171256354167
17.716536,1,1.5826771
37.834644,1,1.5590551
31.57369381690141,1,2.3622048
43.897636,1,1.536171256354167
15.23622,0,0.9448819
37.834644,1,1.7007874
41.692913,1,1.536171256354167
15.787401,1,1.1102362
39.76378,1,0.63779527
31.57369381690141,1,1.3700787
31.57369381690141,0,1.0629921
38.385826,1,1.3700787
41.968502,1,1.536171256354167
31.57369381690141,0,0.992126
42.519684,1,0.992126
31.57369381690141,1,1.536171256354167
31.57369381690141,1,1.511811
38.110237,1,1.9133859
42.795277,1,1.536171256354167
31.57369381690141,0,1.536171256354167
35.07874,1,1.4173229
31.57369381690141,1,1.536171256354167
12.204724,1,1.536171256354167
36.45669,1,1.1338583
31.57369381690141,1,2.1259842
42.795277,1,1.536171256354167
31.57369381690141,0,1.7952756
33.149605,1,1.8188976
31.57369381690141,0,2.1023622
36.45669,1,1.536171256354167
12.755905,1,1.9370079
40.03937,1,1.8188976
31.57369381690141,1,2.1732283
41.968502,1,1.2755905
31.57369381690141,1,1.536171256354167
37.283466,0,1.8188976
31.57369381690141,1,1.7244095
43.34646,0,0.96850395
31.57369381690141,0,1.536171256354167
31.57369381690141,0,0.77952754
31.57369381690141,0,1.1574804
31.57369381690141,1,1.1102362
14.409449,1,1.0393701
