Temperature,Fire,Watervapor
-17.283464,0,1.0575408851282049
4.6123986295774655,1,0.8503937
27.913385,1,1.2519685
28.740158,1,1.4409449
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,1,1.0575408851282049
27.913385,1,1.6299213
24.88189,1,2.7401574
4.6123986295774655,0,1.0575408851282049
-25.0,0,0.11811024
4.6123986295774655,1,1.0575408851282049
32.322834,1,2.3149607
25.984251,1,2.1259842
4.6123986295774655,0,1.0575408851282049
-25.0,0,1.0575408851282049
-1.023622,1,1.0575408851282049
25.984251,1,2.1259842
14.133859,1,2.7637796
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
-4.3307085,0,1.0575408851282049
4.6123986295774655,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
-1.8503937,0,0.7559055
-17.559055,0,1.0575408851282049
4.6123986295774655,0,0.4488189
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
2.007874,1,1.0575408851282049
4.6123986295774655,1,1.0575408851282049
13.031496,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
-25.0,0,1.0575408851282049
-9.566929,0,1.0575408851282049
4.6123986295774655,1,0.7559055
17.716536,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
-22.519686,0,1.0575408851282049
-12.874016,0,1.8188976
22.401575,1,1.0866141
18.543306,1,1.0575408851282049
4.6123986295774655,0,0.14173229
-24.17323,0,1.0575408851282049
-10.118111,0,1.0575408851282049
4.6123986295774655,0,1.2283465
18.818897,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
-24.448818,0,1.0575408851282049
4.6123986295774655,0,2.2677166
4.6123986295774655,1,1.0575408851282049
20.748032,1,0.8267717
-3.2283463,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
-1.2992126,1,1.0575408851282049
20.47244,0,1.0575408851282049
22.401575,1,0.54330707
-1.2992126,1,1.0575408851282049
-23.070866,0,1.0575408851282049
-9.291339,0,1.0866141
20.19685,1,1.0575408851282049
22.125984,1,0.61417323
-1.8503937,1,0.16535433
-24.17323,0,1.0575408851282049
-1.2992126,1,1.2283465
18.543306,1,0.7559055
-1.023622,1,0.11811024
-25.0,0,1.0575408851282049
4.6123986295774655,0,1.2283465
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,0.09448819
-25.0,0,1.0575408851282049
-4.88189,0,1.1574804
18.543306,1,0.11811024
4.6123986295774655,0,1.0575408851282049
1.7322835,0,1.3937008
25.708662,1,1.0575408851282049
11.377953,1,1.0575408851282049
-25.0,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
18.267717,1,1.0575408851282049
4.6123986295774655,0,0.35433072
4.6123986295774655,0,1.0575408851282049
21.574802,1,0.9212598
21.850393,1,1.0575408851282049
4.6123986295774655,0,0.28346458
-3.7795277,1,1.0575408851282049
19.370079,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
-7.086614,0,1.0575408851282049
4.6123986295774655,1,0.21259843
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
7.7952757,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,1,1.0575408851282049
-20.31496,0,1.0575408851282049
-4.88189,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
1.4566929,1,2.0787401
27.913385,1,1.0575408851282049
4.6123986295774655,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
0.9055118,1,1.0575408851282049
29.015749,1,1.0575408851282049
4.6123986295774655,1,1.0575408851282049
4.6123986295774655,0,0.47244096
4.4881887,1,1.0575408851282049
26.259842,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
4.6123986295774655,0,0.6614173
6.141732,1,1.0575408851282049
28.188976,1,1.0575408851282049
3.937008,1,1.0575408851282049
4.6123986295774655,0,1.0575408851282049
3.3858268,1,1.0575408851282049
27.913385,1,1.0575408851282049
4.6123986295774655,1,1.0575408851282049
4.6123986295774655,0,1.0629921
