Temperature,Fire,Watervapor
41.968502,0,2.456693
35.07874,0,1.6771654
32.28790073239436,0,1.210032735280899
37.559055,1,1.210032735280899
32.28790073239436,0,0.7322835
32.28790073239436,0,2.456693
32.28790073239436,0,1.7480315
26.535433,0,0.56692916
37.834644,0,0.63779527
37.283466,0,1.6062992
32.874016,0,2.551181
31.496063,0,1.2283465
24.055119,0,1.2519685
29.015749,0,0.77952754
41.968502,0,1.210032735280899
32.28790073239436,0,1.210032735280899
32.28790073239436,0,0.9212598
32.28790073239436,0,1.2283465
35.62992,0,0.54330707
43.622047,0,0.4488189
39.48819,0,2.0787401
32.28790073239436,0,0.7559055
18.543306,0,1.5826771
35.62992,0,0.61417323
39.212597,0,0.70866144
32.28790073239436,0,1.4409449
33.149605,0,0.7559055
22.952755,0,1.1102362
36.181103,0,0.8976378
40.866142,0,0.8976378
32.28790073239436,0,1.6062992
29.015749,0,0.9212598
32.28790073239436,0,0.61417323
31.496063,0,0.8267717
41.692913,0,0.96850395
32.28790073239436,0,1.2992126
28.464567,0,0.992126
32.28790073239436,0,1.4409449
38.937008,0,0.54330707
32.28790073239436,0,2.433071
32.28790073239436,0,1.210032735280899
32.28790073239436,0,0.496063
29.291338,0,1.2047244
32.28790073239436,0,1.6062992
32.28790073239436,0,1.7244095
42.244095,0,2.527559
32.28790073239436,0,0.54330707
21.299213,0,1.1338583
40.03937,0,1.210032735280899
32.28790073239436,0,2.2913387
32.28790073239436,0,1.210032735280899
23.503937,0,0.61417323
27.086615,0,1.210032735280899
39.212597,0,0.6614173
32.28790073239436,0,2.3385828
32.28790073239436,0,2.574803
27.362206,0,0.5905512
20.748032,0,1.210032735280899
32.28790073239436,1,0.63779527
32.28790073239436,0,1.210032735280899
32.28790073239436,0,1.7716535
31.496063,0,0.77952754
23.228346,0,1.210032735280899
35.354332,0,1.4173229
32.28790073239436,0,1.6771654
32.28790073239436,0,1.2992126
30.393702,0,0.68503934
18.818897,0,1.1338583
32.28790073239436,0,1.210032735280899
32.28790073239436,0,1.2755905
32.28790073239436,0,1.210032735280899
24.33071,0,1.2992126
32.28790073239436,0,1.210032735280899
32.28790073239436,0,1.0866141
28.740158,0,0.63779527
25.15748,0,1.210032735280899
32.28790073239436,0,2.031496
33.97638,0,0.9212598
24.055119,0,1.210032735280899
32.28790073239436,0,1.210032735280899
32.28790073239436,0,2.1968503
32.28790073239436,0,0.77952754
27.913385,0,1.4409449
38.385826,0,1.210032735280899
32.28790073239436,0,2.3622048
32.28790073239436,0,0.6614173
24.055119,0,0.35433072
35.07874,0,1.210032735280899
33.425198,0,1.535433
37.007874,0,1.210032735280899
40.03937,0,1.210032735280899
32.28790073239436,0,2.456693
33.700787,0,0.8503937
32.28790073239436,0,1.210032735280899
32.28790073239436,0,1.210032735280899
36.45669,0,0.56692916
39.48819,0,1.210032735280899
32.28790073239436,0,1.210032735280899
32.28790073239436,0,0.68503934
37.007874,0,1.210032735280899
32.28790073239436,0,1.9606299
32.598427,0,1.015748
32.28790073239436,0,1.210032735280899
32.28790073239436,0,1.7716535
31.496063,0,0.70866144
32.28790073239436,0,1.210032735280899
32.28790073239436,0,1.210032735280899
38.385826,0,0.35433072
24.606298,0,0.63779527
32.28790073239436,0,1.210032735280899
32.28790073239436,0,2.007874
33.425198,0,0.4015748
24.88189,0,0.8267717
32.28790073239436,0,1.210032735280899
32.28790073239436,0,1.210032735280899
32.28790073239436,0,0.4015748
20.19685,0,1.210032735280899
38.110237,0,1.210032735280899
43.34646,0,2.055118
30.944881,0,0.4015748
24.33071,1,1.210032735280899
34.25197,0,1.210032735280899
32.28790073239436,0,1.6535434
32.28790073239436,0,0.35433072
20.748032,0,0.96850395
36.732285,0,1.210032735280899
38.937008,0,1.210032735280899
