18.40551166,0,1.462467199,47.637794
26.535433,1,0.5905512,134.25197
25.433071,0,2.6929133,168.89764
33.700787,1,1.9133859,203.5433
10.275591,0,1.462467199,93.11024
18.40551166,0,1.462467199,60.62992
18.40551166,0,1.462467199,259.84253
18.267717,0,1.462467199,214.37007
24.606298,0,1.462467199,103.937004
18.40551166,0,1.462467199,214.37007
18.40551166,0,1.462467199,84.44882
14.133859,0,1.462467199,279.33072
21.299213,0,1.462467199,177.55905
18.40551166,0,1.462467199,220.86613
18.267717,0,1.3700787,212.20473
-15.354331,0,1.462467199,80.11811
14.133859,0,1.462467199,255.51181
18.543306,0,1.462467199,194.8819
21.850393,0,1.462467199,233.85826
25.15748,0,0.96850395,207.87401
18.40551166,0,1.462467199,12.9921255
18.40551166,0,2.551181,199.2126
18.40551166,0,1.462467199,210.03937
22.677166,0,1.462467199,108.267715
24.88189,0,1.0629921,201.37796
-7.6377954,0,1.462467199,23.818897
18.40551166,0,1.462467199,129.92126
18.40551166,0,1.462467199,225.19685
18.40551166,0,1.462467199,246.85039
29.291338,0.1,1.2519685,194.8819
18.40551166,0,1.462467199,32.480316
13.858268,0,1.462467199,147.2441
18.40551166,0,1.462467199,205.70866
21.299213,0,1.462467199,251.1811
25.708662,0,1.3228346,171.06299
18.40551166,0,1.462467199,28.149607
22.401575,0,1.462467199,253.34645
18.40551166,0,2.1732283,296.65353
18.40551166,0,1.4409449,262.00787
27.086615,0,1.462467199,190.55118
18.40551166,0,0.77952754,32.480316
21.850393,0,2.433071,199.2126
18.40551166,0,0.9448819,184.05511
25.433071,0,1.511811,264.17322
27.086615,0,1.462467199,192.71654
18.40551166,0,1.2283465,54.133858
15.787401,0,1.462467199,212.20473
18.40551166,0,0.9448819,253.34645
27.637794,0,1.3228346,262.00787
18.40551166,0,0.8267717,123.42519
-3.7795277,0,1.462467199,108.267715
20.47244,0,1.462467199,186.22047
18.40551166,0,1.462467199,326.9685
27.913385,0,1.462467199,255.51181
16.614174,0,1.462467199,71.456696
18.40551166,0,2.1732283,28.149607
19.094488,0,1.462467199,181.88977
23.228346,0,1.462467199,164.56693
25.984251,1,1.2755905,249.01575
18.543306,0,1.462467199,173.22835
18.40551166,0,1.462467199,86.614174
18.40551166,0,1.462467199,149.40945
18.40551166,0,1.462467199,324.80316
29.566929,0,1.462467199,0
23.779528,0,1.462467199,93.11024
2.8346457,0,1.462467199,41.14173
15.23622,0,1.462467199,140.74803
20.19685,0,1.462467199,344.29135
9.724409,0,1.462467199,164.56693
18.40551166,0,1.462467199,43.307087
13.858268,0,1.1574804,225.19685
30.66929,0,1.7952756,337.7953
21.574802,1,1.462467199,145.07874
18.40551166,0,1.462467199,75.7874
18.40551166,0,1.7952756,216.53543
29.291338,0,1.462467199,339.96063
18.40551166,0,2.3385828,80.11811
18.40551166,0,1.7244095,240.35432
31.496063,0,2.1968503,348.62204
17.165354,0,1.462467199,103.937004
-4.88189,0,1.535433,71.456696
13.031496,0,1.1338583,281.49606
28.740158,0,1.462467199,346.4567
18.40551166,0,1.462467199,242.51968
18.40551166,0,1.1102362,25.984251
25.708662,0,1.2283465,283.6614
32.047245,0,1.1574804,333.46457
24.88189,0,1.462467199,236.02362
18.40551166,0,0.6614173,23.818897
23.228346,0,1.7007874,279.33072
27.913385,0,1.462467199,233.85826
-8.464567,0,2.1732283,80.11811
29.291338,0,1.7244095,255.51181
29.291338,0,1.462467199,166.73228
-1.5748031,0,2.433071,49.80315
22.952755,0,1.462467199,67.125984
18.40551166,0,1.462467199,142.91339
18.40551166,0,1.462467199,32.480316
18.40551166,0,1.462467199,298.8189
18.40551166,0,1.462467199,99.6063
18.40551166,0,0.6614173,32.480316
15.511811,0,1.462467199,249.01575
18.40551166,0,1.462467199,58.464565
18.40551166,0,1.462467199,36.811024
14.960629,0,1.462467199,179.72441
18.40551166,0,1.462467199,147.2441
18.40551166,0,1.462467199,62.795277
13.307087,0,1.462467199,197.04724
18.40551166,0,1.462467199,186.22047
18.40551166,0,0.33070865,190.55118
-15.354331,0,1.462467199,84.44882
18.40551166,0,1.462467199,80.11811
20.19685,0,1.2047244,214.37007
16.889763,0,0.21259843,210.03937
-12.047244,0,1.462467199,82.28346
18.40551166,0,1.462467199,227.3622
21.850393,0,1.464567,311.81104
20.19685,0,1.462467199,216.53543
18.40551166,0,1.462467199,32.480316
15.511811,0,1.462467199,257.67715
19.094488,1,1.464567,311.81104
21.299213,0,1.462467199,145.07874
18.40551166,0,1.462467199,32.480316
18.40551166,0,2.1732283,296.65353
20.748032,0,1.462467199,0
18.40551166,0,1.462467199,145.07874
18.40551166,0,1.6535434,49.80315
